second	V
15885	3.586762	
15886	3.584853	
15887	3.581799	
15888	3.585197	
15889	3.586266	
15890	3.583173	
15891	3.584777	
15892	3.586190	
15893	3.586877	
15894	3.582600	
15895	3.580653	
15896	3.583669	
15897	3.585120	
15898	3.581340	
15899	3.578973	
15900	3.580653	
15901	3.583173	
15902	3.582486	
15903	3.575422	
15904	3.584662	
15905	3.578209	
15906	3.576987	
15907	3.578438	
15908	3.583135	
15909	3.575765	
15910	3.579087	
15911	3.579317	
15912	3.578094	
15913	3.576720	
15914	3.578209	
15915	3.570610	
15916	3.581951	
15917	3.580538	
15918	3.577751	
15919	3.574314	
15920	3.579355	
15921	3.577140	
15922	3.574238	
15923	3.574887	
15924	3.573627	
15925	3.575460	
15926	3.574161	
15927	3.573092	
15928	3.578324	
15929	3.577598	
15930	3.578056	
15931	3.575498	
15932	3.581188	
15933	3.573054	
15934	3.576071	
15935	3.573856	
15936	3.579622	
15937	3.578552	
15938	3.575880	
15939	3.581684	
15940	3.580920	
15941	3.574429	
15942	3.576452	
15943	3.581035	
15944	3.574811	
15945	3.573054	
15946	3.575574	
15947	3.577216	
15948	3.581302	
15949	3.574963	
15950	3.577293	
15951	3.576109	
15952	3.579660	
15953	3.571908	
15954	3.576834	
15955	3.576643	
15956	3.577102	
15957	3.575880	
15958	3.577522	
15959	3.573130	
15960	3.577064	
15961	3.576720	
15962	3.574047	
15963	3.576262	
15964	3.576147	
15965	3.575307	
15966	3.577140	
15967	3.572558	
15968	3.571374	
15969	3.576720	
15970	3.574925	
15971	3.571832	
15972	3.574276	
15973	3.573092	
15974	3.574887	
15975	3.568548	
15976	3.574314	
15977	3.574582	
15978	3.572138	
15979	3.574314	
15980	3.572672	
15981	3.569465	
15982	3.570496	
15983	3.571030	
15984	3.574161	
15985	3.566868	
15986	3.579393	
15987	3.577789	
15988	3.577140	
15989	3.579545	
15990	3.582142	
15991	3.582104	
15992	3.584242	
15993	3.582142	
15994	3.579431	
15995	3.578858	
15996	3.578934	
15997	3.581455	
15998	3.577140	
15999	3.579469	
16000	3.582371	
16001	3.575002	
16002	3.580615	
16003	3.576834	
16004	3.578553	
16005	3.575536	
16006	3.576491	
16007	3.576758	
16008	3.580691	
16009	3.580653	
16010	3.577865	
16011	3.577636	
16012	3.583517	
16013	3.578667	
16014	3.578896	
16015	3.573512	
16016	3.572711	
16017	3.572176	
16018	3.572520	
16019	3.576720	
16020	3.570725	
16021	3.570878	
16022	3.571183	
16023	3.573627	
16024	3.573245	
16025	3.571450	
16026	3.570038	
16027	3.572443	
16028	3.566448	
16029	3.572978	
16030	3.572214	
16031	3.566525	
16032	3.565761	
16033	3.569885	
16034	3.566563	
16035	3.570419	
16036	3.571030	
16037	3.573436	
16038	3.568205	
16039	3.563928	
16040	3.563585	
16041	3.570496	
16042	3.566830	
16043	3.560759	
16044	3.567021	
16045	3.561675	
16046	3.565341	
16047	3.569160	
16048	3.569274	
16049	3.567937	
16050	3.562859	
16051	3.563928	
16052	3.560339	
16053	3.565150	
16054	3.563355	
16055	3.563699	
16056	3.561904	
16057	3.564425	
16058	3.564844	
16059	3.564615	
16060	3.569465	
16061	3.561828	
16062	3.559613	
16063	3.563241	
16064	3.569083	
16065	3.565035	
16066	3.563546	
16067	3.571641	
16068	3.566486	
16069	3.563432	
16070	3.568358	
16071	3.565150	
16072	3.567326	
16073	3.562363	
16074	3.566868	
16075	3.563317	
16076	3.567747	
16077	3.570267	
16078	3.560415	
16079	3.572481	
16080	3.577789	
16081	3.571985	
16082	3.579736	
16083	3.576109	
16084	3.577025	
16085	3.578553	
16086	3.577178	
16087	3.573474	
16088	3.579545	
16089	3.578667	
16090	3.576033	
16091	3.570878	
16092	3.572596	
16093	3.568052	
16094	3.588328	
16095	3.588671	
16096	3.588939	
16097	3.589054	
16098	3.586037	
16099	3.582257	
16100	3.584853	
16101	3.584357	
16102	3.582639	
16103	3.581837	
16104	3.584548	
16105	3.584280	
16106	3.581264	
16107	3.579469	
16108	3.580080	
16109	3.578744	
16110	3.580042	
16111	3.579622	
16112	3.579164	
16113	3.576758	
16114	3.580080	
16115	3.580118	
16116	3.579622	
16117	3.580997	
16118	3.579507	
16119	3.578820	
16120	3.577407	
16121	3.579851	
16122	3.577483	
16123	3.579431	
16124	3.582791	
16125	3.581378	
16126	3.577941	
16127	3.581073	
16128	3.582715	
16129	3.580080	
16130	3.582524	
16131	3.579965	
16132	3.580500	
16133	3.576682	
16134	3.578056	
16135	3.576109	
16136	3.582104	
16137	3.579889	
16138	3.577789	
16139	3.581416	
16140	3.581531	
16141	3.576682	
16142	3.578820	
16143	3.581149	
16144	3.579813	
16145	3.580767	
16146	3.579393	
16147	3.576376	
16148	3.575613	
16149	3.577560	
16150	3.578094	
16151	3.577942	
16152	3.578094	
16153	3.571756	
16154	3.573169	
16155	3.576147	
16156	3.577025	
16157	3.571565	
16158	3.578056	
16159	3.577789	
16160	3.571374	
16161	3.571221	
16162	3.574467	
16163	3.569694	
16164	3.574887	
16165	3.574123	
16166	3.572443	
16167	3.575689	
16168	3.574161	
16169	3.569999	
16170	3.575154	
16171	3.575994	
16172	3.568854	
16173	3.567364	
16174	3.571030	
16175	3.570725	
16176	3.569961	
16177	3.568281	
16178	3.568854	
16179	3.573703	
16180	3.573359	
16181	3.572825	
16182	3.572443	
16183	3.571718	
16184	3.570229	
16185	3.565150	
16186	3.569846	
16187	3.572099	
16188	3.573016	
16189	3.570420	
16190	3.572214	
16191	3.572825	
16192	3.567861	
16193	3.569503	
16194	3.575459	
16195	3.569847	
16196	3.570611	
16197	3.577674	
16198	3.569045	
16199	3.573589	
16200	3.569197	
16201	3.569808	
16202	3.574352	
16203	3.570878	
16204	3.572558	
16205	3.573703	
16206	3.574887	
16207	3.568243	
16208	3.573627	
16209	3.572634	
16210	3.570152	
16211	3.570038	
16212	3.571794	
16213	3.570267	
16214	3.567288	
16215	3.575650	
16216	3.568930	
16217	3.569999	
16218	3.571336	
16219	3.568166	
16220	3.571412	
16221	3.569885	
16222	3.570076	
16223	3.570266	
16224	3.568510	
16225	3.568243	
16226	3.570381	
16227	3.568281	
16228	3.567899	
16229	3.566525	
16230	3.567556	
16231	3.567364	
16232	3.567059	
16233	3.568892	
16234	3.571794	
16235	3.566601	
16236	3.565646	
16237	3.568166	
16238	3.569465	
16239	3.563279	
16240	3.571260	
16241	3.568892	
16242	3.567976	
16243	3.575345	
16244	3.573322	
16245	3.570038	
16246	3.578667	
16247	3.575804	
16248	3.575460	
16249	3.578056	
16250	3.578552	
16251	3.575498	
16252	3.577560	
16253	3.577025	
16254	3.579660	
16255	3.576071	
16256	3.579545	
16257	3.575612	
16258	3.575498	
16259	3.571871	
16260	3.573627	
16261	3.573360	
16262	3.573436	
16263	3.569961	
16264	3.568281	
16265	3.570954	
16266	3.571680	
16267	3.566448	
16268	3.573436	
16269	3.571221	
16270	3.566639	
16271	3.568128	
16272	3.572253	
16273	3.567059	
16274	3.566715	
16275	3.567403	
16276	3.568357	
16277	3.568205	
16278	3.569465	
16279	3.562706	
16280	3.568854	
16281	3.570687	
16282	3.566983	
16283	3.565646	
16284	3.570648	
16285	3.569465	
16286	3.564577	
16287	3.566143	
16288	3.564921	
16289	3.564730	
16290	3.569847	
16291	3.562134	
16292	3.569465	
16293	3.565532	
16294	3.569083	
16295	3.567823	
16296	3.568205	
16297	3.568930	
16298	3.569083	
16299	3.562592	
16300	3.567441	
16301	3.571489	
16302	3.565837	
16303	3.569312	
16304	3.573360	
16305	3.570038	
16306	3.570687	
16307	3.571260	
16308	3.564310	
16309	3.564997	
16310	3.566410	
16311	3.565226	
16312	3.569847	
16313	3.570229	
16314	3.566792	
16315	3.566639	
16316	3.564615	
16317	3.567594	
16318	3.569923	
16319	3.567708	
16320	3.570534	
16321	3.571871	
16322	3.568778	
16323	3.566906	
16324	3.563814	
16325	3.569923	
16326	3.563928	
16327	3.564081	
16328	3.562630	
16329	3.564730	
16330	3.565570	
16331	3.569961	
16332	3.564310	
16333	3.566868	
16334	3.566563	
16335	3.562706	
16336	3.564768	
16337	3.564653	
16338	3.567747	
16339	3.561217	
16340	3.565646	
16341	3.568205	
16342	3.562591	
16343	3.567136	
16344	3.563661	
16345	3.566028	
16346	3.561484	
16347	3.567556	
16348	3.563355	
16349	3.561369	
16350	3.570114	
16351	3.570992	
16352	3.567327	
16353	3.573894	
16354	3.571450	
16355	3.572825	
16356	3.573589	
16357	3.573627	
16358	3.571832	
16359	3.567632	
16360	3.571908	
16361	3.574505	
16362	3.568663	
16363	3.569312	
16364	3.571145	
16365	3.571107	
16366	3.571450	
16367	3.566219	
16368	3.567899	
16369	3.567670	
16370	3.570458	
16371	3.567288	
16372	3.568854	
16373	3.573131	
16374	3.570954	
16375	3.569312	
16376	3.573054	
16377	3.572443	
16378	3.568968	
16379	3.564959	
16380	3.562286	
16381	3.565227	
16382	3.563317	
16383	3.566067	
16384	3.565837	
16385	3.565799	
16386	3.562592	
16387	3.565532	
16388	3.560377	
16389	3.565570	
16390	3.556062	
16391	3.564310	
16392	3.555527	
16393	3.564005	
16394	3.561713	
16395	3.559957	
16396	3.554191	
16397	3.568434	
16398	3.556482	
16399	3.562210	
16400	3.564119	
16401	3.567594	
16402	3.560186	
16403	3.556138	
16404	3.555107	
16405	3.563432	
16406	3.556826	
16407	3.549762	
16408	3.559766	
16409	3.557475	
16410	3.550716	
16411	3.555719	
16412	3.560301	
16413	3.559842	
16414	3.556558	
16415	3.557208	
16416	3.554535	
16417	3.559422	
16418	3.552778	
16419	3.554420	
16420	3.555642	
16421	3.552931	
16422	3.556673	
16423	3.557208	
16424	3.559728	
16425	3.557055	
16426	3.555642	
16427	3.557857	
16428	3.559384	
16429	3.557399	
16430	3.554191	
16431	3.560874	
16432	3.554688	
16433	3.558162	
16434	3.556406	
16435	3.553886	
16436	3.554077	
16437	3.554649	
16438	3.559843	
16439	3.555489	
16440	3.555451	
16441	3.562057	
16442	3.552206	
16443	3.566028	
16444	3.568434	
16445	3.571336	
16446	3.569732	
16447	3.571489	
16448	3.565226	
16449	3.572672	
16450	3.569656	
16451	3.566028	
16452	3.569694	
16453	3.573627	
16454	3.568892	
16455	3.562134	
16456	3.562592	
16457	3.564615	
16458	3.578514	
16459	3.578858	
16460	3.579355	
16461	3.576911	
16462	3.573817	
16463	3.574238	
16464	3.574658	
16465	3.573780	
16466	3.574543	
16467	3.574696	
16468	3.575842	
16469	3.572825	
16470	3.570572	
16471	3.570839	
16472	3.571183	
16473	3.569006	
16474	3.572443	
16475	3.570611	
16476	3.571870	
16477	3.570343	
16478	3.570000	
16479	3.569579	
16480	3.574276	
16481	3.568358	
16482	3.572138	
16483	3.565646	
16484	3.572672	
16485	3.572099	
16486	3.571565	
16487	3.572062	
16488	3.574047	
16489	3.570687	
16490	3.572787	
16491	3.571641	
16492	3.572558	
16493	3.572138	
16494	3.572901	
16495	3.573245	
16496	3.568548	
16497	3.566028	
16498	3.565074	
16499	3.572748	
16500	3.572481	
16501	3.570229	
16502	3.573245	
16503	3.572138	
16504	3.569618	
16505	3.570725	
16506	3.571718	
16507	3.573322	
16508	3.571756	
16509	3.570458	
16510	3.569350	
16511	3.569236	
16512	3.566907	
16513	3.568892	
16514	3.566715	
16515	3.570076	
16516	3.563012	
16517	3.567136	
16518	3.566792	
16519	3.569541	
16520	3.559995	
16521	3.568358	
16522	3.566716	
16523	3.565685	
16524	3.564845	
16525	3.567288	
16526	3.562783	
16527	3.569312	
16528	3.565761	
16529	3.560033	
16530	3.564539	
16531	3.566181	
16532	3.562821	
16533	3.565722	
16534	3.566639	
16535	3.563852	
16536	3.557589	
16537	3.564806	
16538	3.561217	
16539	3.562935	
16540	3.562439	
16541	3.560186	
16542	3.564768	
16543	3.563776	
16544	3.561064	
16545	3.564462	
16546	3.561713	
16547	3.561561	
16548	3.558544	
16549	3.556673	
16550	3.562515	
16551	3.568586	
16552	3.560033	
16553	3.561981	
16554	3.563852	
16555	3.562133	
16556	3.563011	
16557	3.568128	
16558	3.562362	
16559	3.562897	
16560	3.568052	
16561	3.557895	
16562	3.564845	
16563	3.559957	
16564	3.560988	
16565	3.563622	
16566	3.563622	
16567	3.562286	
16568	3.564157	
16569	3.563546	
16570	3.561522	
16571	3.561217	
16572	3.563127	
16573	3.562630	
16574	3.561790	
16575	3.561332	
16576	3.562324	
16577	3.557131	
16578	3.568052	
16579	3.558353	
16580	3.562019	
16581	3.558544	
16582	3.560262	
16583	3.560262	
16584	3.557360	
16585	3.558506	
16586	3.564730	
16587	3.558201	
16588	3.561408	
16589	3.557017	
16590	3.561217	
16591	3.563775	
16592	3.559079	
16593	3.557169	
16594	3.561904	
16595	3.556788	
16596	3.557895	
16597	3.560950	
16598	3.563737	
16599	3.558048	
16600	3.558888	
16601	3.561179	
16602	3.556978	
16603	3.561637	
16604	3.557475	
16605	3.554535	
16606	3.566868	
16607	3.563012	
16608	3.560453	
16609	3.566601	
16610	3.567899	
16611	3.566601	
16612	3.567441	
16613	3.568663	
16614	3.568357	
16615	3.567059	
16616	3.567899	
16617	3.566715	
16618	3.567785	
16619	3.569618	
16620	3.564425	
16621	3.564845	
16622	3.563584	
16623	3.566067	
16624	3.564921	
16625	3.563852	
16626	3.565303	
16627	3.562973	
16628	3.563623	
16629	3.565608	
16630	3.555680	
16631	3.563737	
16632	3.559995	
16633	3.559155	
16634	3.562744	
16635	3.563585	
16636	3.557590	
16637	3.560682	
16638	3.561599	
16639	3.558811	
16640	3.559537	
16641	3.561866	
16642	3.558315	
16643	3.559690	
16644	3.563852	
16645	3.559537	
16646	3.559231	
16647	3.562668	
16648	3.561141	
16649	3.558697	
16650	3.558009	
16651	3.556520	
16652	3.557513	
16653	3.558315	
16654	3.553428	
16655	3.561217	
16656	3.557628	
16657	3.562630	
16658	3.563279	
16659	3.560148	
16660	3.553198	
16661	3.562248	
16662	3.556139	
16663	3.559308	
16664	3.563279	
16665	3.561904	
16666	3.563012	
16667	3.564997	
16668	3.559422	
16669	3.561637	
16670	3.559422	
16671	3.555948	
16672	3.556215	
16673	3.558506	
16674	3.554764	
16675	3.561141	
16676	3.560377	
16677	3.560453	
16678	3.557933	
16679	3.559575	
16680	3.556749	
16681	3.563546	
16682	3.559651	
16683	3.561713	
16684	3.557131	
16685	3.563775	
16686	3.561293	
16687	3.555108	
16688	3.559117	
16689	3.555680	
16690	3.553466	
16691	3.556520	
16692	3.553886	
16693	3.557131	
16694	3.556215	
16695	3.552587	
16696	3.554993	
16697	3.557399	
16698	3.554382	
16699	3.556215	
16700	3.558391	
16701	3.562019	
16702	3.548998	
16703	3.557971	
16704	3.557093	
16705	3.558392	
16706	3.556291	
16707	3.560262	
16708	3.558010	
16709	3.554306	
16710	3.555298	
16711	3.554153	
16712	3.551289	
16713	3.566334	
16714	3.559308	
16715	3.557666	
16716	3.563699	
16717	3.565723	
16718	3.563241	
16719	3.565073	
16720	3.563203	
16721	3.564157	
16722	3.560377	
16723	3.560950	
16724	3.563203	
16725	3.560721	
16726	3.561866	
16727	3.563661	
16728	3.561408	
16729	3.566830	
16730	3.557513	
16731	3.560148	
16732	3.558162	
16733	3.563584	
16734	3.559995	
16735	3.561369	
16736	3.563813	
16737	3.563622	
16738	3.560301	
16739	3.562439	
16740	3.562973	
16741	3.560721	
16742	3.555948	
16743	3.552206	
16744	3.555833	
16745	3.556406	
16746	3.556749	
16747	3.557551	
16748	3.554535	
16749	3.553427	
16750	3.560262	
16751	3.554382	
16752	3.556635	
16753	3.551709	
16754	3.556749	
16755	3.549456	
16756	3.557551	
16757	3.555375	
16758	3.549113	
16759	3.549151	
16760	3.558009	
16761	3.547165	
16762	3.556253	
16763	3.552893	
16764	3.557895	
16765	3.549418	
16766	3.547852	
16767	3.545332	
16768	3.554077	
16769	3.551098	
16770	3.540979	
16771	3.549876	
16772	3.547051	
16773	3.542049	
16774	3.548234	
16775	3.548387	
16776	3.547509	
16777	3.547127	
16778	3.545408	
16779	3.542659	
16780	3.547662	
16781	3.548081	
16782	3.546898	
16783	3.547127	
16784	3.544110	
16785	3.550297	
16786	3.544913	
16787	3.551709	
16788	3.547929	
16789	3.548273	
16790	3.547089	
16791	3.550373	
16792	3.547585	
16793	3.548158	
16794	3.551404	
16795	3.545714	
16796	3.546096	
16797	3.547738	
16798	3.548234	
16799	3.549304	
16800	3.545409	
16801	3.553389	
16802	3.547929	
16803	3.547203	
16804	3.552816	
16805	3.544912	
16806	3.555069	
16807	3.558009	
16808	3.557742	
16809	3.563928	
16810	3.560492	
16811	3.554840	
16812	3.561217	
16813	3.561943	
16814	3.559880	
16815	3.561217	
16816	3.560301	
16817	3.561904	
16818	3.550526	
16819	3.551289	
16820	3.557971	
16821	3.571298	
16822	3.571489	
16823	3.571412	
16824	3.571832	
16825	3.569388	
16826	3.565685	
16827	3.566830	
16828	3.565876	
16829	3.566715	
16830	3.566601	
16831	3.567097	
16832	3.566295	
16833	3.566868	
16834	3.562668	
16835	3.564348	
16836	3.562095	
16837	3.563202	
16838	3.562362	
16839	3.561599	
16840	3.563088	
16841	3.564386	
16842	3.561637	
16843	3.561141	
16844	3.564386	
16845	3.559957	
16846	3.563355	
16847	3.555948	
16848	3.565112	
16849	3.564119	
16850	3.562897	
16851	3.562324	
16852	3.563890	
16853	3.561981	
16854	3.564997	
16855	3.562210	
16856	3.563966	
16857	3.563394	
16858	3.563623	
16859	3.562439	
16860	3.560911	
16861	3.560530	
16862	3.558887	
16863	3.561713	
16864	3.565722	
16865	3.562744	
16866	3.563622	
16867	3.563011	
16868	3.563623	
16869	3.562248	
16870	3.561408	
16871	3.563241	
16872	3.562363	
16873	3.561522	
16874	3.558964	
16875	3.561064	
16876	3.561637	
16877	3.561599	
16878	3.558277	
16879	3.558964	
16880	3.557590	
16881	3.559193	
16882	3.558277	
16883	3.560492	
16884	3.554420	
16885	3.559346	
16886	3.557933	
16887	3.556902	
16888	3.556139	
16889	3.557513	
16890	3.552014	
16891	3.558583	
16892	3.557208	
16893	3.552816	
16894	3.555375	
16895	3.560110	
16896	3.555375	
16897	3.556902	
16898	3.556558	
16899	3.554382	
16900	3.545600	
16901	3.555566	
16902	3.554955	
16903	3.554840	
16904	3.552549	
16905	3.550640	
16906	3.553504	
16907	3.555985	
16908	3.553427	
16909	3.558888	
16910	3.553656	
16911	3.551098	
16912	3.551136	
16913	3.551747	
16914	3.551785	
16915	3.561064	
16916	3.553428	
16917	3.555909	
16918	3.554267	
16919	3.555375	
16920	3.555413	
16921	3.559842	
16922	3.551824	
16923	3.554993	
16924	3.557780	
16925	3.548234	
16926	3.553962	
16927	3.553847	
16928	3.547700	
16929	3.555222	
16930	3.554382	
16931	3.555184	
16932	3.554000	
16933	3.555451	
16934	3.553275	
16935	3.555413	
16936	3.555413	
16937	3.552358	
16938	3.551594	
16939	3.554764	
16940	3.554229	
16941	3.546516	
16942	3.558315	
16943	3.551251	
16944	3.552549	
16945	3.550487	
16946	3.550029	
16947	3.550449	
16948	3.550564	
16949	3.547203	
16950	3.555260	
16951	3.552740	
16952	3.553618	
16953	3.549265	
16954	3.549418	
16955	3.554039	
16956	3.548158	
16957	3.548616	
16958	3.552587	
16959	3.550144	
16960	3.551136	
16961	3.553924	
16962	3.554535	
16963	3.550716	
16964	3.551442	
16965	3.549189	
16966	3.548654	
16967	3.554229	
16968	3.550335	
16969	3.546783	
16970	3.558888	
16971	3.555795	
16972	3.552855	
16973	3.558888	
16974	3.559804	
16975	3.559308	
16976	3.559308	
16977	3.558277	
